Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2017-12-28,173.26,173.55,172.62,173.1,1800068.0,0.0,1.0,161.89778115455047,162.16876324236546,161.29975171937267,161.74827379575603,1800068.0
2017-12-27,171.33,172.74,170.845,172.67,1596817.0,0.0,1.0,160.09434863909235,161.4118822384685,159.6411544577466,161.3464727689959,1596817.0
2017-12-26,171.09,171.64,170.82,171.29,1280227.0,0.0,1.0,159.87008760090063,160.38401914675657,159.61779393293497,160.0569717993937,1280227.0
2017-12-22,171.375,172.04,170.55,171.42,3234143.0,0.0,1.0,160.13639758375325,160.75778754374272,159.36550026496934,160.17844652841418,3234143.0
2017-12-21,172.68,172.75,171.67,171.85,2341676.0,0.0,1.0,161.3558169789206,161.42122644839316,160.41205177653055,160.5802475551743,2341676.0
2017-12-20,173.55,173.88,171.71,172.17,2749398.0,0.0,1.0,162.16876324236546,162.477122169879,160.44942861622917,160.8792622727632,2749398.0
2017-12-19,174.485,174.9,173.08,173.39,3122160.0,0.0,1.0,163.0424468703206,163.4302315821937,161.72958537590674,162.01925588357096,3122160.0
2017-12-18,174.99,175.78,174.11,174.2,2426228.0,0.0,1.0,163.5143294715156,164.25252205556322,162.69203899814607,162.77613688746794,2426228.0
2017-12-15,173.77,175.09,173.68,174.06,7435238.0,0.0,1.0,162.37433586070784,163.60777157076214,162.29023797138595,162.6453179485228,7435238.0
2017-12-14,173.47,174.08,172.83,173.14,2666925.0,0.0,1.0,162.0940095629682,162.6640063683721,161.4959801277904,161.78565063545463,2666925.0
2017-12-13,172.44,173.96,172.4,173.55,2553974.0,0.0,1.0,161.13155594072887,162.55187584927626,161.09417910103028,162.16876324236546,2553974.0
2017-12-12,173.0,173.2,171.85,172.23,2805672.0,0.0,1.0,161.6548316965095,161.84171589500255,160.5802475551743,160.93532753231113,2805672.0
2017-12-11,172.94,173.25,172.22,173.25,2340780.0,0.0,1.0,161.59876643696157,161.88843694462585,160.92598332238651,161.88843694462585,2340780.0
2017-12-08,173.05,173.5429,172.51,173.15,2241049.0,0.0,1.0,161.70155274613276,162.16212885331896,161.19696541020144,161.7949948453793,2241049.0
2017-12-07,172.55,173.29,171.92,172.91,2283465.0,0.0,1.0,161.2343422499001,161.92581378432445,160.64565702464688,161.5707338071876,2283465.0
2017-12-06,173.39,174.44,173.0,173.48,2619223.0,0.0,1.0,162.01925588357096,163.00039792565963,161.6548316965095,162.10335377289286,2619223.0
2017-12-05,173.39,174.25,172.46,172.99,3228697.0,0.0,1.0,162.01925588357096,162.82285793709121,161.1502443605782,161.64548748658484,3228697.0
2017-12-04,173.27,173.48,170.43,170.65,3943095.0,0.0,1.0,161.90712536447515,162.10335377289286,159.2533697458735,159.4589423642159,3943095.0
2017-12-01,172.77,173.15,170.39,172.87,4279176.0,0.0,1.0,161.43991486824248,161.7949948453793,159.21599290617485,161.533356967489,4279176.0
2017-11-30,170.24,173.17,169.34,171.97,6023705.0,1.01,1.0,159.0758297573051,161.8136832652286,158.23485086408624,160.69237807427015,6023705.0
2017-11-29,171.7,172.02,169.05,170.43,4590301.0,0.0,1.0,159.50330278270425,159.80057160559576,157.0415453431343,158.32351714185376,4590301.0
2017-11-28,169.23,171.38,169.04,171.34,2909928.0,0.0,1.0,157.20875905601073,159.2060339598128,157.03225569241891,159.16887535695136,2909928.0
2017-11-27,168.9,169.18,168.09,168.96,2082510.0,0.0,1.0,156.9022005824039,157.16231080243395,156.14973887445987,156.95793848669607,2082510.0
2017-11-24,168.88,169.56,168.82,169.11,963233.0,0.0,1.0,156.8836212809732,157.51531752961756,156.82788337668103,157.09728324742645,963233.0
2017-11-22,169.27,170.35,168.6692,169.05,2719456.0,0.0,1.0,157.24591765887217,158.24919993613088,156.68779544389344,157.0415453431343,2719456.0
2017-11-21,167.55,169.26,167.51,168.3,2651659.0,0.0,1.0,155.64809773583053,157.2366280081568,155.6109391329691,156.3448215394824,2651659.0
2017-11-20,167.33,167.85,166.76,166.93,2442260.0,0.0,1.0,155.44372542009265,155.92678725729127,154.9142153293172,155.07213939147832,2442260.0
2017-11-17,167.54,167.7001,166.16,166.72,2221422.0,0.0,1.0,155.63880808511516,155.78753539306805,154.3568362863957,154.87705672645578,2221422.0
2017-11-16,167.68,168.89,167.53,168.09,2291316.0,0.0,1.0,155.7688631951302,156.89291093168853,155.6295184343998,156.14973887445987,2291316.0
2017-11-15,167.69,168.69,167.15,167.32,2019256.0,0.0,1.0,155.77815284584554,156.7071179173814,155.2765117072162,155.43443576937727,2019256.0
2017-11-14,166.84,168.42,166.5701,168.11,2180089.0,0.0,1.0,154.9885325350401,156.4562973480667,154.73780486223254,156.16831817589062,2180089.0
2017-11-13,165.47,167.95,165.08,167.37,2605273.0,0.0,1.0,153.71585038703597,156.01968376444486,153.353554009137,155.4808840229541,2605273.0
2017-11-10,166.4,166.8,163.52,165.59,4225707.0,0.0,1.0,154.57978790356432,154.95137393217865,151.9043684975411,153.8273261956203,4225707.0
2017-11-09,168.72,169.2,166.1,167.0,4211770.0,0.0,1.0,156.73498686952746,157.18089010386464,154.30109838210356,155.13716694648582,4211770.0
2017-11-08,170.17,170.92,169.45,170.1,2604954.0,0.0,1.0,158.08198622325443,158.7787100269063,157.41313137174862,158.01695866824693,2604954.0
2017-11-07,170.1,170.82,169.52,170.77,2506006.0,0.0,1.0,158.01695866824693,158.6858135197527,157.47815892675615,158.63936526617596,2506006.0
2017-11-06,168.9,170.42,168.6,170.07,3088387.0,0.0,1.0,156.9022005824039,158.31422749113838,156.62351106094314,157.98908971610084,3088387.0
2017-11-03,168.0,169.45,167.6008,168.65,1959740.0,0.0,1.0,156.06613201802165,157.41313137174862,155.69528916146453,156.66995931451996,1959740.0
2017-11-02,166.99,168.47,166.5,168.1,2290055.0,0.0,1.0,155.12787729577047,156.5027456016435,154.6726844107179,156.15902852517524,2290055.0
2017-11-01,165.72,167.99,165.57,166.37,2186059.0,0.0,1.0,153.94809165491992,156.0568423673063,153.80874689418954,154.55191895141823,2186059.0
2017-10-31,166.25,167.41,166.1295,166.91,2873004.0,0.0,1.0,154.44044314283394,155.5180426258155,154.32850285171386,155.05356009004757,2873004.0
2017-10-30,165.0,166.56,164.665,166.23,2050106.0,0.0,1.0,153.27923680341414,154.72842231501005,152.9680335044496,154.4218638414032,2050106.0
2017-10-27,164.09,165.85,163.77,165.39,2298244.0,0.0,1.0,152.4338785883165,154.06885711421958,152.13660976542505,153.6415331813131,2298244.0
2017-10-26,164.14,164.65,163.75,164.01,2934412.0,0.0,1.0,152.4803268418933,152.9540990283766,152.11803046399433,152.35956138259363,2934412.0
2017-10-25,163.41,165.12,163.0,163.55,3321924.0,0.0,1.0,151.80218233967213,153.39071261199842,151.42130666034245,151.93223744968716,3321924.0
2017-10-24,165.26,166.485,163.59,163.88,7853717.0,0.0,1.0,153.52076772201343,154.65874993464487,151.96939605254857,152.23879592329396,7853717.0
2017-10-23,166.1,166.1,163.09,163.34,6205428.0,0.0,1.0,154.30109838210356,154.30109838210356,151.50491351678068,151.73715478466463,6205428.0
2017-10-20,167.23,167.9,165.5,166.3,5577713.0,0.0,1.0,155.35082891293905,155.97323551086808,153.74371933918204,154.48689139641073,5577713.0
2017-10-19,165.82,166.95,164.92,166.5,2478221.0,0.0,1.0,154.04098816207352,155.090718692909,153.20491959769126,154.6726844107179,2478221.0
2017-10-18,165.29,166.25,163.89,165.77,2798259.0,0.0,1.0,153.54863667415952,154.44044314283394,152.24808557400934,153.99453990849673,2798259.0
2017-10-17,164.92,166.02,164.75,165.4,2379719.0,0.0,1.0,153.20491959769126,154.22678117638068,153.04699553553016,153.65082283202847,2379719.0
2017-10-16,165.44,165.74,164.44,165.01,2133063.0,0.0,1.0,153.6879814348899,153.96667095635067,152.75901636335405,153.28852645412948,2133063.0
2017-10-13,164.45,165.51,164.08,165.37,2957629.0,0.0,1.0,152.7683060140694,153.7530089898974,152.42458893760116,153.6229538798824,2957629.0
2017-10-12,162.99,164.4,162.77,163.91,3023607.0,0.0,1.0,151.41201700962708,152.7218577604926,151.2076446938892,152.26666487544006,3023607.0
2017-10-11,160.9,163.24,160.58,163.15,3571477.0,0.0,1.0,149.47048001011717,151.64425827751106,149.17321118722572,151.56065142107283,3571477.0
2017-10-10,159.69,161.58,159.59,160.58,2910443.0,0.0,1.0,148.3464322735588,150.10217625876155,148.2535357664052,149.17321118722572,2910443.0
2017-10-09,159.61,160.49,159.5,160.12,2119985.0,0.0,1.0,148.27211506783595,149.08960433078747,148.16992890996698,148.7458872543192,2119985.0
2017-10-06,158.58,160.1342,158.58,159.6,3548478.0,0.0,1.0,147.31528104415403,148.759078558335,147.31528104415403,148.26282541712055,3548478.0
2017-10-05,157.3,158.92,157.3,158.8,2796033.0,0.0,1.0,146.12620575258813,147.63112916847618,146.12620575258813,147.51965335989192,2796033.0
2017-10-04,156.83,157.42,156.65,157.21,1823061.0,0.0,1.0,145.6895921689663,146.23768156117242,145.52237845608983,146.0425988961499,1823061.0
2017-10-03,156.75,157.459,156.36,156.86,2187705.0,0.0,1.0,145.61527496324342,146.27391119896234,145.25297858534447,145.71746112111236,2187705.0
2017-10-02,156.0,157.18,155.8009,156.96,2406969.0,0.0,1.0,144.91855115959154,146.01472994400385,144.73359421384876,145.81035762826596,2406969.0
2017-09-29,157.51,158.04,156.12,156.68,3670057.0,0.0,1.0,146.32128841761065,146.81363990552464,145.03002696817583,145.55024740823592,3670057.0
2017-09-28,156.16,158.31,155.48,157.49,4210128.0,0.0,1.0,145.06718557103727,147.06446047483934,144.4354893223929,146.30270911617995,4210128.0
2017-09-27,153.51,154.69,153.44,154.05,3915900.0,0.0,1.0,142.60542813146728,143.70160691587958,142.54040057645977,143.10706927009664,3915900.0
2017-09-26,156.25,156.84,153.27,153.35,6420013.0,0.0,1.0,145.1507924274755,145.69888181968165,142.3824765142987,142.45679372002155,6420013.0
2017-09-25,158.47,158.687,156.1,156.26,3661334.0,0.0,1.0,147.21309488628506,147.41468030680835,145.0114476667451,145.16008207819084,3661334.0
2017-09-22,158.88,159.74,158.56,158.91,2442658.0,0.0,1.0,147.59397056561477,148.3928805271356,147.2967017427233,147.62183951776083,2442658.0
2017-09-21,159.87,160.09,158.51,159.03,2503437.0,0.0,1.0,148.51364598643525,148.71801830217314,147.2502534891465,147.73331532634515,2503437.0
2017-09-20,157.9,159.89,157.765,159.88,3641028.0,0.0,1.0,146.68358479550963,148.53222528786594,146.5581745108523,148.5229356371506,3641028.0
2017-09-19,157.27,157.9,156.33,157.43,3554501.0,0.0,1.0,146.09833680044207,146.68358479550963,145.22510963319837,146.2469712118878,3554501.0
2017-09-18,157.72,157.79,156.35,156.68,3832243.0,0.0,1.0,146.51637108263319,146.5813986376407,145.24368893462906,145.55024740823592,3832243.0
2017-09-15,157.79,158.0,156.88,156.92,7425112.0,0.0,1.0,146.5813986376407,146.77648130266323,145.73604042254308,145.7731990254045,7425112.0
2017-09-14,157.0,157.35,156.05,157.0,3109655.0,0.0,1.0,145.84751623112737,146.17265400616492,144.96499941316833,145.84751623112737,3109655.0
2017-09-13,156.74,157.78,156.0,157.0,4705601.0,0.0,1.0,145.60598531252808,146.57210898692534,144.91855115959154,145.84751623112737,4705601.0
2017-09-12,160.21,160.72,155.77,156.33,10320598.0,0.0,1.0,148.82949411075745,149.30326629724073,144.7048891931383,145.22510963319837,10320598.0
2017-09-11,160.0,161.72,159.92,161.53,2333557.0,0.0,1.0,148.6344114457349,150.23223136877655,148.56009424001203,150.05572800518476,2333557.0
2017-09-08,159.53,160.38,159.18,159.71,2984223.0,0.0,1.0,148.19779786211308,148.98741817291852,147.87266008707553,148.36501157498952,2984223.0
2017-09-07,158.47,160.065,158.33,159.9,2965378.0,0.0,1.0,147.21309488628506,148.69479417538474,147.08303977627006,148.54151493858134,2965378.0
2017-09-06,159.23,159.37,158.22,158.22,4143348.0,0.0,1.0,147.9191083406523,148.04916345066732,146.9808536184011,146.9808536184011,4143348.0
